OBJECTID,CAPTURE_ACCURACY,EQUIPMENT,DESCRIPTION,STATUS,OBJECT_TYPE_DESCRIPTION,Shape__Length,GlobalID
877,2,100045366,TRACK - FERN GULLY,OPEN,Tramping Track,1188.37301661846,9091e58b-97e2-4793-98da-cf7fddc6a59c
878,2,100045367,TRACK - GARDEN MOUND,OPEN,Tramping Track,1873.76078235865,09aad9aa-d835-4be6-97d7-fb9297eaf1f4
879,2,100045368,TRACK- PRYSE PEAK ROUTE,OPEN,Route,3458.76228061616,844d6306-e2d1-4af0-8f84-59c7a838b372
880,2,100045369,TRACK- NTH ARM TO FRESHWATER HUT,OPEN,Tramping Track,10635.5114542993,8de9931a-dfae-4c5e-b15a-8e0ccfdbde50
881,2,100045370,TRACK - RAKEAHUA LANDING TO HUT,OPEN,Tramping Track,403.573133699529,66869d2e-e53c-4b80-a4a2-d9728e826d0b
882,2,100045373,DEADMANS ROUTE,CLSD,Route,4194.09280888563,7a8db1c5-c5a4-4770-9301-53725ed15bec
883,5,100045374,GRAVE - TALBOT ROUTE,OPEN,Route,4539.18118058655,071fecdc-6941-4834-8b46-826f8e4774c1
884,6,100045375,WAIMARINO ANGLERS ACCESS TK,OPEN,Tramping Track,2735.94622616645,658f30e0-e4f4-4085-aea9-24217af768ad
885,6,100045380,ROUND THE MTN TK - MAKATOTE TO LAKE SURP,OPEN,Tramping Track,4261.14373020398,a0bde776-aa8c-4a92-a49d-823138eba32e
886,6,100045381,ROUND THE MTN TK - MANGATURUTURU HUT TO,OPEN,Tramping Track,1585.91406597026,011d3da0-27df-4b87-9f76-9bf109c7ade6
887,6,100045382,ROUND THE MTN TK - OHAKUNE RD TO MANGATU,OPEN,Tramping Track,3032.17077771991,5e548275-9da8-42db-8cb3-c4d570492405
888,6,100045383,ROUND THE MTN TK - MANGAEHUEHU TO WAHIAN,OPEN,Tramping Track,7487.0540937515,c9775289-b93f-4ad7-a316-15412daf367a
889,6,100045384,HOROPITO TK,OPEN,Tramping Track,7512.91626022056,d5f69c01-7f0a-4608-8c4f-3391fb2c06b0
890,6,100045385,OLD BLYTH TRACK,OPEN,Tramping Track,5308.43205996969,7011fc8f-77c5-465b-8e95-51f5bad9bd52
891,3,100045387,Fosters Ridge Track,OPEN,Tramping Track,4305.31770409321,e014dcf4-a42a-4afc-8a14-e8abbf75535e
892,6,100045388,Lower Salmon Creek Route,OPEN,Route,3549.7158798982,7ce5d983-de89-4353-b67e-9915a1b3b2da
893,6,100045389,Blowhard Track,OPEN,Tramping Track,9508.60662323984,d05c4d19-1a1f-40cf-9857-b483ca254040
894,6,100045390,Youngman Stream Track,OPEN,Tramping Track,13122.5973044017,db9274fd-1a2b-4e30-b59d-3096839d95e9
895,2,100045391,Tarn Hut Track,OPEN,Tramping Track,9499.70621068687,fda9f8fe-4c3a-45cb-8b0d-c3f5130b1c92
896,2,100045392,Pinchgut Track,OPEN,Tramping Track,5697.87251729447,d6a64b7f-6331-4789-8a1b-856a9c7fce09
897,2,100045395,Nikau Plam Gully Track,OPEN,Tramping Track,5075.81323350774,141bbdd9-d1f6-4d1d-a631-d21f62578260
898,6,100045398,Jollies Pass Road to Mt Isobel Track,OPEN,Tramping Track,2524.39405463727,9bc651ab-b4a8-46d4-bf02-e9a706fb27f0
899,2,100045411,H Tree loop walk,OPEN,Short Walk(disabled),1986.44383001295,558038d0-282e-41f2-8688-bcce0678386c
900,2,100045415,TAWHIUAU TRIG TK,OPEN,Tramping Track,2463.17395803231,bceac5f2-8e18-4fe8-9c9e-c7b35ca1aae5
901,2,100045416,HOROMANGA FRONTAL TK,OPEN,Tramping Track,2972.60833559497,d2083860-ee08-4c67-92cd-dff01ad1af47
902,6,100045420,CROW HUT TO RONGOTEA TK,OPEN,Tramping Track,2932.17243681497,20669184-0ba1-4fd4-8025-a78d255ecae8
903,6,100045422,OTUKOTA HUT TO BRUCE RIDGE TK,OPEN,Tramping Track,920.375869156984,4cfffcfc-3b6c-43ee-a754-5de03f1d4ec1
904,3,100045424,Orokonui Stream Walking Track,OPEN,Walking Track,1112.90284348775,1a189ecb-e0b4-4020-86d9-45221eff09c4
905,2,100045425,Leith Saddle Walkway (Walk),OPEN,Walking Track,1728.9530376385,9bdb8c64-6ffd-4eb2-9b64-d82e5c645c8d
906,2,100045427,Sutton Salt Lake Walking Track,OPEN,Walking Track,3332.44569833287,b7676ca2-d3de-41c7-8f1f-a2fd90b95d59
907,2,100045428,THUNDER CREEK FALLS WALK,OPEN,Short Walk,71.6342809786211,6f798950-97d9-4883-87fc-2ee3fde98d4f
908,2,100045431,KIDDS BUSH NATURE TRACK,OPEN,Walking Track,914.840153527735,69c31e33-ef54-493b-bffd-f6d4a5ceb607
909,2,100045432,OUTLET TRACK,OPEN,Walking Track,3108.40970860373,fa91d37e-e1b4-4489-b0fd-b0a914b78da3
